ID;Superkingdom;Kingdom;Subkingdom;Infrakingdom;Superphylum;Phylum;Subphylum;Infraphylum;Parvphylum;Superclass;Class;Subclass;Infraclass;Superorder;Order;Family;BHL;BOLD;EOL;GBIF;NCBI;GGBN;BHL_Percentile;BOLD_Percentile;EOL_Percentile;GBIF_Percentile;NCBI_Percentile;GGBN_Percentile;GGI score;Reference
Rhizobiales-Xanthobacteraceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Alphaproteobacteria;;;;Rhizobiales;Xanthobacteraceae;0;0;0;0;1677;0;0;0;0;0;88;0;15;NCBI, 2013
Rhodobacterales-Rhodobacteraceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Alphaproteobacteria;;;;Rhodobacterales;Rhodobacteraceae;0;0;0;0;47023;0;0;0;0;0;96;0;16;"NCBI, 2013; Garrity et al., 2007"
Rhodospirillales-Acetobacteraceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Alphaproteobacteria;;;;Rhodospirillales;Acetobacteraceae;0;0;1;0;34770;0;0;0;59;0;95;0;26;"NCBI, 2013; Garrity et al., 2007"
Rhodospirillales-Rhodospirillaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Alphaproteobacteria;;;;Rhodospirillales;Rhodospirillaceae;0;0;0;0;19006;0;0;0;0;0;94;0;16;"NCBI, 2013; Garrity et al., 2007"
Rickettsiales-Anaplasmataceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Alphaproteobacteria;;;;Rickettsiales;Anaplasmataceae;0;0;1;0;40685;0;0;0;59;0;96;0;26;"NCBI, 2013; Garrity et al., 2007"
Rickettsiales-Holosporaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Alphaproteobacteria;;;;Rickettsiales;Holosporaceae;0;0;0;0;1577;0;0;0;0;0;88;0;15;"NCBI, 2013; Garrity et al., 2007"
Rickettsiales-Rickettsiaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Alphaproteobacteria;;;;Rickettsiales;Rickettsiaceae;0;0;2;0;12915;0;0;0;71;0;93;0;28;"NCBI, 2013; Garrity et al., 2007"
Sneathiellales-Sneathiellaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Alphaproteobacteria;;;;Sneathiellales;Sneathiellaceae;0;0;0;0;52;0;0;0;0;0;60;0;10;NCBI, 2013
Sphingomonadales-Erythrobacteraceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Alphaproteobacteria;;;;Sphingomonadales;Erythrobacteraceae;0;0;0;0;2189;0;0;0;0;0;89;0;15;"NCBI, 2013; Garrity et al., 2007"
Sphingomonadales-Sphingomonadaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Alphaproteobacteria;;;;Sphingomonadales;Sphingomonadaceae;0;0;0;0;40532;0;0;0;0;0;96;0;16;"NCBI, 2013; Garrity et al., 2007"
Burkholderiales-Alcaligenaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Betaproteobacteria;;;;Burkholderiales;Alcaligenaceae;0;0;1;0;52936;0;0;0;59;0;96;0;26;"NCBI, 2013; Garrity et al., 2007"
Burkholderiales-Burkholderiaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Betaproteobacteria;;;;Burkholderiales;Burkholderiaceae;0;0;3;0;212463;0;0;0;76;0;99;0;29;"NCBI, 2013; Garrity et al., 2007"
Burkholderiales-Comamonadaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Betaproteobacteria;;;;Burkholderiales;Comamonadaceae;0;0;0;0;50685;0;0;0;0;0;96;0;16;"NCBI, 2013; Garrity et al., 2007"
Burkholderiales-Oxalobacteraceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Betaproteobacteria;;;;Burkholderiales;Oxalobacteraceae;0;0;0;0;21526;0;0;0;0;0;94;0;16;"NCBI, 2013; Garrity et al., 2007"
Burkholderiales-Sutterellaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Betaproteobacteria;;;;Burkholderiales;Sutterellaceae;0;0;0;0;4461;0;0;0;0;0;91;0;16;NCBI, 2013
Hydrogenophilales-Hydrogenophilaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Betaproteobacteria;;;;Hydrogenophilales;Hydrogenophilaceae;0;0;0;0;2922;0;0;0;0;0;90;0;15;"NCBI, 2013; Garrity et al., 2007"
Methylophilales-Methylophilaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Betaproteobacteria;;;;Methylophilales;Methylophilaceae;0;0;0;0;1945;0;0;0;0;0;89;0;15;"NCBI, 2013; Garrity et al., 2007"
Neisseriales-Neisseriaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Betaproteobacteria;;;;Neisseriales;Neisseriaceae;0;0;2;0;150555;0;0;0;71;0;99;0;29;"NCBI, 2013; Garrity et al., 2007"
Nitrosomonadales-Gallionellaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Betaproteobacteria;;;;Nitrosomonadales;Gallionellaceae;0;0;0;0;765;0;0;0;0;0;84;0;14;NCBI, 2013
Nitrosomonadales-Nitrosomonadaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Betaproteobacteria;;;;Nitrosomonadales;Nitrosomonadaceae;0;0;0;0;4591;0;0;0;0;0;92;0;16;"NCBI, 2013; Garrity et al., 2007"
Nitrosomonadales-Spirillaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Betaproteobacteria;;;;Nitrosomonadales;Spirillaceae;0;0;1;0;33;0;0;0;59;0;56;0;19;"NCBI, 2013; Garrity et al., 2007"
Rhodocyclales-Rhodocyclaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Betaproteobacteria;;;;Rhodocyclales;Rhodocyclaceae;0;0;0;0;14792;0;0;0;0;0;94;0;16;"NCBI, 2013; Garrity et al., 2007"
Bdellovibrionales-Bacteriovoracaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Bdellovibrionales;Bacteriovoracaceae;0;0;0;0;2222;0;0;0;0;0;89;0;15;"NCBI, 2013; Garrity et al., 2007"
Bdellovibrionales-Bdellovibrionaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Bdellovibrionales;Bdellovibrionaceae;0;0;0;0;1067;0;0;0;0;0;86;0;15;"NCBI, 2013; Garrity et al., 2007"
Desulfarculales-Desulfarculaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Desulfarculales;Desulfarculaceae;0;0;0;0;141;0;0;0;0;0;70;0;12;"NCBI, 2013; Garrity et al., 2007"
Desulfobacterales-Desulfobacteraceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Desulfobacterales;Desulfobacteraceae;0;0;0;0;11038;0;0;0;0;0;93;0;16;"NCBI, 2013; Garrity et al., 2007"
Desulfobacterales-Desulfobulbaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Desulfobacterales;Desulfobulbaceae;0;0;0;0;16086;0;0;0;0;0;94;0;16;"NCBI, 2013; Garrity et al., 2007"
Desulfobacterales-Nitrospinaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Desulfobacterales;Nitrospinaceae;0;0;0;0;2454;0;0;0;0;0;90;0;15;Garrity et al., 2007
Desulfovibrionales-Desulfohalobiaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Desulfovibrionales;Desulfohalobiaceae;0;0;0;0;597;0;0;0;0;0;82;0;14;"NCBI, 2013; Garrity et al., 2007"
Desulfovibrionales-Desulfomicrobiaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Desulfovibrionales;Desulfomicrobiaceae;0;0;0;0;1126;0;0;0;0;0;86;0;15;"NCBI, 2013; Garrity et al., 2007"
Desulfovibrionales-Desulfonatronaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Desulfovibrionales;Desulfonatronaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;"NCBI, 2013; Garrity et al., 2007"
Desulfovibrionales-Desulfovibrionaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Desulfovibrionales;Desulfovibrionaceae;0;0;0;0;20856;0;0;0;0;0;94;0;16;"NCBI, 2013; Garrity et al., 2007"
Desulfurellales-Desulfurellaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Desulfurellales;Desulfurellaceae;0;0;0;0;138;0;0;0;0;0;70;0;12;NCBI, 2013
Desulfuromonadales-Desulfuromonadaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Desulfuromonadales;Desulfuromonadaceae;0;0;0;0;1578;0;0;0;0;0;88;0;15;"NCBI, 2013; Garrity et al., 2007"
Desulfuromonadales-Geobacteraceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Desulfuromonadales;Geobacteraceae;0;0;0;0;8542;0;0;0;0;0;93;0;16;"NCBI, 2013; Garrity et al., 2007"
Myxococcales-Cystobacteraceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Myxococcales;Cystobacteraceae;0;0;1;0;2314;0;0;0;59;0;90;0;25;"NCBI, 2013; Garrity et al., 2007"
Myxococcales-Haliangiaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Myxococcales;Haliangiaceae;0;0;0;0;155;0;0;0;0;0;71;0;12;Garrity et al., 2007
Myxococcales-Kofleriaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Myxococcales;Kofleriaceae;0;0;0;0;154;0;0;0;0;0;71;0;12;"NCBI, 2013; Garrity et al., 2007"
Myxococcales-Myxococcaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Myxococcales;Myxococcaceae;0;0;1;0;4646;0;0;0;59;0;92;0;25;"NCBI, 2013; Garrity et al., 2007"
Myxococcales-Nannocystaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Myxococcales;Nannocystaceae;0;0;0;0;579;0;0;0;0;0;82;0;14;"NCBI, 2013; Garrity et al., 2007"
Myxococcales-Phaselicystidaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Myxococcales;Phaselicystidaceae;0;0;0;0;13;0;0;0;0;0;45;0;8;NCBI, 2013
Myxococcales-Polyangiaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Myxococcales;Polyangiaceae;0;0;0;0;1320;0;0;0;0;0;87;0;15;"NCBI, 2013; Garrity et al., 2007"
Myxococcales-Sandaracinaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Myxococcales;Sandaracinaceae;0;0;0;0;4;0;0;0;0;0;34;0;6;NCBI, 2013
Syntrophobacterales-Syntrophaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Syntrophobacterales;Syntrophaceae;0;0;0;0;11636;0;0;0;0;0;93;0;16;"NCBI, 2013; Garrity et al., 2007"
Syntrophobacterales-Syntrophobacteraceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Syntrophobacterales;Syntrophobacteraceae;0;0;0;0;407;0;0;0;0;0;80;0;14;"NCBI, 2013; Garrity et al., 2007"
Syntrophobacterales-Syntrophorhabdaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Deltaproteobacteria;;;;Syntrophobacterales;Syntrophorhabdaceae;0;0;0;0;392;0;0;0;0;0;79;0;14;NCBI, 2013
Campylobacterales-Campylobacteraceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Epsilonproteobacteria;;;;Campylobacterales;Campylobacteraceae;0;0;0;0;62057;0;0;0;0;0;96;0;16;"NCBI, 2013; Garrity et al., 2007"
Campylobacterales-Helicobacteraceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Epsilonproteobacteria;;;;Campylobacterales;Helicobacteraceae;0;0;0;0;98764;0;0;0;0;0;97;0;17;"NCBI, 2013; Garrity et al., 2007"
Campylobacterales-Hydrogenimonaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Epsilonproteobacteria;;;;Campylobacterales;Hydrogenimonaceae;0;0;0;0;15;0;0;0;0;0;47;0;8;"NCBI, 2013; Garrity et al., 2007"
Nautiliales-Nautiliaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Epsilonproteobacteria;;;;Nautiliales;Nautiliaceae;0;0;0;0;222;0;0;0;0;0;74;0;13;"NCBI, 2013; Garrity et al., 2007"
-Celerinatantimonadaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;;Celerinatantimonadaceae;0;0;0;0;11;0;0;0;0;0;43;0;8;NCBI, 2013
Acidithiobacillales-Acidithiobacillaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Acidithiobacillales;Acidithiobacillaceae;0;0;0;0;7079;0;0;0;0;0;92;0;16;"NCBI, 2013; Garrity et al., 2007"
Acidithiobacillales-Thermithiobacillaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Acidithiobacillales;Thermithiobacillaceae;0;0;0;0;98;0;0;0;0;0;67;0;12;"NCBI, 2013; Garrity et al., 2007"
Aeromonadales-Aeromonadaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Aeromonadales;Aeromonadaceae;0;0;2;0;36150;0;0;0;71;0;95;0;28;"NCBI, 2013; Garrity et al., 2007"
Aeromonadales-Succinivibrionaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Aeromonadales;Succinivibrionaceae;0;0;0;0;2324;0;0;0;0;0;90;0;15;"NCBI, 2013; Garrity et al., 2007"
Alteromonadales-Alteromonadaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Alteromonadales;Alteromonadaceae;0;0;0;0;16260;0;0;0;0;0;94;0;16;"NCBI, 2013; Garrity et al., 2007"
Alteromonadales-Colwelliaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Alteromonadales;Colwelliaceae;0;0;0;0;1823;0;0;0;0;0;89;0;15;"NCBI, 2013; Garrity et al., 2007"
Alteromonadales-Ferrimonadaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Alteromonadales;Ferrimonadaceae;0;0;0;0;392;0;0;0;0;0;79;0;14;"NCBI, 2013; Garrity et al., 2007"
Alteromonadales-Idiomarinaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Alteromonadales;Idiomarinaceae;0;0;0;0;1855;0;0;0;0;0;89;0;15;"NCBI, 2013; Garrity et al., 2007"
Alteromonadales-Moritellaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Alteromonadales;Moritellaceae;0;0;0;0;1143;0;0;0;0;0;86;0;15;"NCBI, 2013; Garrity et al., 2007"
Alteromonadales-Pseudoalteromonadaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Alteromonadales;Pseudoalteromonadaceae;0;0;1;0;22538;0;0;0;59;0;94;0;26;"NCBI, 2013; Garrity et al., 2007"
Alteromonadales-Psychromonadaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Alteromonadales;Psychromonadaceae;0;0;0;0;2735;0;0;0;0;0;90;0;15;"NCBI, 2013; Garrity et al., 2007"
Alteromonadales-Shewanellaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Alteromonadales;Shewanellaceae;0;0;0;0;10333;0;0;0;0;0;93;0;16;"NCBI, 2013; Garrity et al., 2007"
Cardiobacteriales-Cardiobacteriaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Cardiobacteriales;Cardiobacteriaceae;0;0;0;0;1194;0;0;0;0;0;86;0;15;"NCBI, 2013; Garrity et al., 2007"
Chromitiales-Chromatiaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Chromitiales;Chromatiaceae;0;0;0;0;9515;0;0;0;0;0;93;0;16;"NCBI, 2013; Garrity et al., 2007"
Chromitiales-Ectothiorhodospiraceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Chromitiales;Ectothiorhodospiraceae;0;0;0;0;7082;0;0;0;0;0;92;0;16;"NCBI, 2013; Garrity et al., 2007"
Chromitiales-Granulosicoccaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Chromitiales;Granulosicoccaceae;0;0;0;0;28;0;0;0;0;0;54;0;9;NCBI, 2013
Chromitiales-Halothiobacillaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Chromitiales;Halothiobacillaceae;0;0;0;0;187;0;0;0;0;0;73;0;13;"NCBI, 2013; Garrity et al., 2007"
Chromitiales-Thioalkalispiraceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Chromitiales;Thioalkalispiraceae;0;0;0;0;320;0;0;0;0;0;78;0;13;NCBI, 2013
Enterobacteriales-Enterobacteriaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Enterobacteriales;Enterobacteriaceae;0;0;11;0;2221182;0;0;0;88;0;100;0;32;"NCBI, 2013; Garrity et al., 2007"
Legionellales-Coxiellaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Legionellales;Coxiellaceae;0;0;0;0;3990;0;0;0;0;0;91;0;16;"NCBI, 2013; Garrity et al., 2007"
Legionellales-Legionellaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Legionellales;Legionellaceae;0;0;1;0;21602;0;0;0;59;0;94;0;26;"NCBI, 2013; Garrity et al., 2007"
Methylococcales-Crenotrichaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Methylococcales;Crenotrichaceae;0;0;0;0;313;0;0;0;0;0;78;0;13;"NCBI, 2013; Garrity et al., 2007"
Methylococcales-Methylococcaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Methylococcales;Methylococcaceae;0;0;0;0;3928;0;0;0;0;0;91;0;16;"NCBI, 2013; Garrity et al., 2007"
Oceanospirillales-Alcanivoracaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Oceanospirillales;Alcanivoracaceae;0;0;0;0;3227;0;0;0;0;0;91;0;16;"NCBI, 2013; Garrity et al., 2007"
Oceanospirillales-Hahellaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Oceanospirillales;Hahellaceae;0;0;0;0;1653;0;0;0;0;0;88;0;15;"NCBI, 2013; Garrity et al., 2007"
Oceanospirillales-Halomonadaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Oceanospirillales;Halomonadaceae;0;0;1;0;14362;0;0;0;59;0;94;0;26;"NCBI, 2013; Garrity et al., 2007"
Oceanospirillales-Litoricolaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Oceanospirillales;Litoricolaceae;0;0;0;0;8;0;0;0;0;0;40;0;7;NCBI, 2013
Oceanospirillales-Oceanospirillaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Oceanospirillales;Oceanospirillaceae;0;0;0;0;4697;0;0;0;0;0;92;0;16;"NCBI, 2013; Garrity et al., 2007"
Oceanospirillales-Oleiphilaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Oceanospirillales;Oleiphilaceae;0;0;0;0;21;0;0;0;0;0;50;0;9;"NCBI, 2013; Garrity et al., 2007"
Oceanospirillales-Saccharospirillaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Oceanospirillales;Saccharospirillaceae;0;0;0;0;338;0;0;0;0;0;78;0;13;"NCBI, 2013; Garrity et al., 2007"
Orbales-Orbaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Orbales;Orbaceae;0;0;0;0;3383;0;0;0;0;0;91;0;16;NCBI, 2013
Pasteurellales-Pasteurellaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Pasteurellales;Pasteurellaceae;0;0;2;0;80651;0;0;0;71;0;97;0;28;"NCBI, 2013; Garrity et al., 2007"
Pseudomonadales-Moraxellaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Pseudomonadales;Moraxellaceae;0;0;1;0;342660;0;0;0;59;0;100;0;27;"NCBI, 2013; Garrity et al., 2007"
Pseudomonadales-Pseudomonadaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Pseudomonadales;Pseudomonadaceae;0;0;9;0;630589;0;0;0;87;0;100;0;32;"NCBI, 2013; Garrity et al., 2007"
Salinisphaerales-Salinisphaeraceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Salinisphaerales;Salinisphaeraceae;0;0;0;0;357;0;0;0;0;0;79;0;14;"NCBI, 2013; Garrity et al., 2007"
Thiotrichales-Francisellaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Thiotrichales;Francisellaceae;0;0;1;0;5842;0;0;0;59;0;92;0;25;"NCBI, 2013; Garrity et al., 2007"
Thiotrichales-Piscirickettsiaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Thiotrichales;Piscirickettsiaceae;0;0;0;0;6673;0;0;0;0;0;92;0;16;"NCBI, 2013; Garrity et al., 2007"
Thiotrichales-Thiotrichaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Thiotrichales;Thiotrichaceae;0;0;1;0;11895;0;0;0;59;0;93;0;26;"NCBI, 2013; Garrity et al., 2007"
Vibrionales-Vibrionaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Vibrionales;Vibrionaceae;0;0;4;0;464649;0;0;0;79;0;100;0;30;"NCBI, 2013; Garrity et al., 2007"
Xanthomonadales-Algiphilaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Xanthomonadales;Algiphilaceae;0;0;0;0;6;0;0;0;0;0;38;0;7;NCBI, 2013
Xanthomonadales-Nevskiaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Xanthomonadales;Nevskiaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;Skerman et al., 1980
Xanthomonadales-Xanthomonadaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Gammaproteobacteria;;;;Xanthomonadales;Xanthomonadaceae;0;0;2;0;880;0;0;0;71;0;85;0;26;Garrity et al., 2007
Mariprofundales-Mariprofundaceae;Prokaryota;Bacteria;Negibacteria;;;Proteobacteria;;;;;Zetaproteobacteria;;;;Mariprofundales;Mariprofundaceae;0;0;0;0;182;0;0;0;0;0;73;0;13;NCBI, 2013
Spirochaetales-Brachyspiraceae;Prokaryota;Bacteria;Negibacteria;;;Spirochaetes;;;;;Spirochaetia;;;;Spirochaetales;Brachyspiraceae;0;0;0;0;4430;0;0;0;0;0;91;0;16;"NCBI, 2013; Garrity et al., 2007"
Spirochaetales-Brevinemataceae;Prokaryota;Bacteria;Negibacteria;;;Spirochaetes;;;;;Spirochaetia;;;;Spirochaetales;Brevinemataceae;0;0;0;0;7;0;0;0;0;0;39;0;7;NCBI, 2013
Spirochaetales-Leptospiraceae;Prokaryota;Bacteria;Negibacteria;;;Spirochaetes;;;;;Spirochaetia;;;;Spirochaetales;Leptospiraceae;0;0;0;0;140483;0;0;0;0;0;98;0;17;"NCBI, 2013; Garrity et al., 2007"
Spirochaetales-Spirochaetaceae;Prokaryota;Bacteria;Negibacteria;;;Spirochaetes;;;;;Spirochaetia;;;;Spirochaetales;Spirochaetaceae;0;0;0;0;76075;0;0;0;0;0;97;0;17;"NCBI, 2013; Garrity et al., 2007"
Synergistales-Synergistaceae;Prokaryota;Bacteria;Negibacteria;;;Synergistetes;;;;;Synergistia;;;;Synergistales;Synergistaceae;0;0;0;0;14768;0;0;0;0;0;94;0;16;NCBI, 2013
Thermodesulfobacteriales-Thermodesulfobacteriaceae;Prokaryota;Bacteria;Negibacteria;;;Thermodesulfobacteria;;;;;Thermodesulfobacteria;;;;Thermodesulfobacteriales;Thermodesulfobacteriaceae;0;0;0;0;620;0;0;0;0;0;83;0;14;"NCBI, 2013; Garrity et al., 2007"
Thermotogales-Thermotogaceae;Prokaryota;Bacteria;Negibacteria;;;Thermodesulfobacteria;;;;;Thermotogae;;;;Thermotogales;Thermotogaceae;0;0;0;0;3019;0;0;0;0;0;91;0;16;"NCBI, 2013; Garrity et al., 2007"
Opitutales-Opitutaceae;Prokaryota;Bacteria;Negibacteria;;;Verrucomicrobia;;;;;Opitutae;;;;Opitutales;Opitutaceae;0;0;0;0;802;0;0;0;0;0;84;0;14;"NCBI, 2013; Garrity et al., 2007"
Puniceicoccales-Puniceicoccaceae;Prokaryota;Bacteria;Negibacteria;;;Verrucomicrobia;;;;;Opitutae;;;;Puniceicoccales;Puniceicoccaceae;0;0;0;0;604;0;0;0;0;0;83;0;14;NCBI, 2013
Verrucomicrobiales-Akkermansiaceae;Prokaryota;Bacteria;Negibacteria;;;Verrucomicrobia;;;;;Verrucomicrobiae;;;;Verrucomicrobiales;Akkermansiaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;Hedlund & Derrien, 2012
Verrucomicrobiales-Rubritaleaceae;Prokaryota;Bacteria;Negibacteria;;;Verrucomicrobia;;;;;Verrucomicrobiae;;;;Verrucomicrobiales;Rubritaleaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;Hedlund, 2012
